wkt_geom;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE
Point (12.96230000000000082 37.94120000000000203);37.9412;12.9623;325.5;2.2;1.4;2023-07-17;906;Terra;MODIS;64;61.03;310;22.8;D;0
Point (12.95480000000000054 37.94129999999999825);37.9413;12.9548;325.7;2.2;1.4;2023-07-17;906;Terra;MODIS;62;61.03;309.8;24.8;D;0
Point (12.94059999999999988 37.93639999999999901);37.9364;12.9406;336.7;1.4;1.2;2023-07-17;1251;Aqua;MODIS;81;61.03;315.6;29.9;D;0
Point (13.87950000000000017 37.3902000000000001);37.3902;13.8795;332;1.5;1.2;2023-07-17;1251;Aqua;MODIS;62;61.03;316.1;18.5;D;0
Point (12.7649000000000008 37.77680000000000149);37.7768;12.7649;332;1.3;1.1;2023-07-17;1251;Aqua;MODIS;75;61.03;315.5;10.8;D;0
Point (12.9551999999999996 37.93800000000000239);37.938;12.9552;333.8;1.4;1.2;2023-07-17;1251;Aqua;MODIS;78;61.03;316;23.6;D;0
Point (13.81450000000000067 37.24080000000000013);37.2408;13.8145;333.3;1.2;1.1;2023-07-18;947;Terra;MODIS;71;61.03;320.1;13.7;D;0
Point (12.77829999999999977 37.69480000000000075);37.6948;12.7783;332.9;1.1;1;2023-07-18;947;Terra;MODIS;71;61.03;315.4;15.4;D;0
Point (13.21460000000000079 37.60289999999999822);37.6029;13.2146;326.8;1.1;1.1;2023-07-18;947;Terra;MODIS;36;61.03;314.9;9.4;D;0
Point (13.22719999999999985 37.60079999999999956);37.6008;13.2272;328.9;1.1;1.1;2023-07-18;947;Terra;MODIS;56;61.03;315.8;11.5;D;0
Point (13.24029999999999951 37.59859999999999758);37.5986;13.2403;336.7;1.1;1.1;2023-07-18;947;Terra;MODIS;78;61.03;315.7;23.5;D;0
Point (13.80090000000000039 37.24309999999999832);37.2431;13.8009;331.7;1.2;1.1;2023-07-18;947;Terra;MODIS;66;61.03;319;10.9;D;2
Point (13.8622999999999994 37.21229999999999905);37.2123;13.8623;333.6;1.2;1.1;2023-07-18;947;Terra;MODIS;71;61.03;318.4;16.7;D;0
Point (14.07569999999999943 37.17680000000000007);37.1768;14.0757;333.5;2.4;1.5;2023-07-18;1155;Aqua;MODIS;65;61.03;317.6;49.4;D;0
Point (14.48170000000000002 37.25139999999999674);37.2514;14.4817;330.8;2.3;1.5;2023-07-18;1155;Aqua;MODIS;78;61.03;316.8;32.2;D;0
Point (13.99830000000000041 37.21229999999999905);37.2123;13.9983;331.9;2.4;1.5;2023-07-18;1155;Aqua;MODIS;70;61.03;315.1;33;D;0
Point (13.97259999999999991 37.20660000000000167);37.2066;13.9726;357.8;2.5;1.5;2023-07-18;1155;Aqua;MODIS;99;61.03;317.6;216.8;D;0
Point (13.88879999999999981 37.20190000000000197);37.2019;13.8888;334;2.5;1.5;2023-07-18;1155;Aqua;MODIS;86;61.03;316;47.9;D;0
Point (13.86299999999999955 37.19610000000000127);37.1961;13.863;343.1;2.5;1.5;2023-07-18;1155;Aqua;MODIS;92;61.03;316.8;106.3;D;0
Point (13.99019999999999975 37.21990000000000265);37.2199;13.9902;334.5;2.4;1.5;2023-07-18;1155;Aqua;MODIS;66;61.03;317;40.8;D;0
Point (13.96490000000000009 37.21410000000000196);37.2141;13.9649;336.5;2.5;1.5;2023-07-18;1155;Aqua;MODIS;77;61.03;318.1;52.8;D;0
Point (13.88640000000000008 37.19599999999999795);37.196;13.8864;334.5;2.5;1.5;2023-07-18;1155;Aqua;MODIS;71;61.03;315.7;47.1;D;0
Point (13.86059999999999981 37.18999999999999773);37.19;13.8606;331.3;2.5;1.5;2023-07-18;1155;Aqua;MODIS;42;61.03;315.9;33.7;D;0
Point (13.81760000000000055 37.22279999999999944);37.2228;13.8176;335.1;2.5;1.5;2023-07-18;1155;Aqua;MODIS;75;61.03;317.6;51.9;D;0
Point (13.23199999999999932 37.5893999999999977);37.5894;13.232;329.2;2.7;1.6;2023-07-18;1155;Aqua;MODIS;76;61.03;314.3;44.8;D;0
Point (14.02469999999999928 37.27620000000000289);37.2762;14.0247;310.8;1;1;2023-07-18;2049;Terra;MODIS;76;61.03;300.3;6.2;N;0
Point (14.03619999999999912 37.27759999999999962);37.2776;14.0362;321.9;1;1;2023-07-18;2049;Terra;MODIS;100;61.03;302;16.4;N;0
Point (13.82119999999999926 37.20409999999999684);37.2041;13.8212;318.2;1;1;2023-07-18;2049;Terra;MODIS;96;61.03;299;13.5;N;0
Point (13.83259999999999934 37.2055999999999969);37.2056;13.8326;309.2;1;1;2023-07-18;2049;Terra;MODIS;70;61.03;298.5;6;N;0
Point (13.96649999999999991 37.18599999999999994);37.186;13.9665;308.9;1;1;2023-07-18;2049;Terra;MODIS;69;61.03;298.5;5.2;N;0
Point (13.94890000000000008 37.15599999999999881);37.156;13.9489;320.3;1;1;2023-07-18;2049;Terra;MODIS;100;61.03;299.5;15.7;N;0
Point (13.96030000000000015 37.15749999999999886);37.1575;13.9603;314.6;1;1;2023-07-18;2049;Terra;MODIS;87;61.03;299.6;10.2;N;0
Point (15.00629999999999953 37.41570000000000107);37.4157;15.0063;307.4;1.1;1.1;2023-07-18;2049;Terra;MODIS;61;61.03;296.6;6.7;N;0
Point (13.72990000000000066 37.35790000000000077);37.3579;13.7299;311.9;1;1;2023-07-18;2050;Terra;MODIS;78;61.03;299.2;7.4;N;0
Point (13.75999999999999979 37.40789999999999793);37.4079;13.76;310.7;1;1;2023-07-18;2050;Terra;MODIS;74;61.03;299.7;6.8;N;0
Point (13.28640000000000043 37.47449999999999903);37.4745;13.2864;311.9;1;1;2023-07-18;2050;Terra;MODIS;78;61.03;298.4;7.2;N;0
Point (13.6247000000000007 37.60199999999999676);37.602;13.6247;327.4;1;1;2023-07-18;2050;Terra;MODIS;100;61.03;301;23;N;0
Point (13.62240000000000073 37.61079999999999757);37.6108;13.6224;321;1;1;2023-07-18;2050;Terra;MODIS;100;61.03;299.5;15.8;N;0
Point (12.53170000000000073 37.91620000000000346);37.9162;12.5317;311.8;1;1;2023-07-18;2050;Terra;MODIS;80;61.03;297.8;8.2;N;0
Point (13.63729999999999976 37.272199999999998);37.2722;13.6373;309.8;1;1;2023-07-18;2050;Terra;MODIS;72;61.03;299.1;5.9;N;0
Point (13.74300000000000033 37.35040000000000049);37.3504;13.743;337.9;1;1;2023-07-18;2050;Terra;MODIS;100;61.03;301.3;38.2;N;0
Point (13.73160000000000025 37.34890000000000043);37.3489;13.7316;326.4;1;1;2023-07-18;2050;Terra;MODIS;100;61.03;300.1;21.7;N;0
Point (13.74130000000000074 37.35940000000000083);37.3594;13.7413;317.2;1;1;2023-07-18;2050;Terra;MODIS;93;61.03;299.5;11.9;N;0
Point (13.8409999999999993 37.18910000000000338);37.1891;13.841;307.3;1.2;1.1;2023-07-19;133;Aqua;MODIS;69;61.03;296.3;7.6;N;0
Point (13.82409999999999961 37.25580000000000069);37.2558;13.8241;306.3;1.2;1.1;2023-07-19;133;Aqua;MODIS;64;61.03;294.7;6.9;N;0
Point (14.73409999999999975 37.34000000000000341);37.34;14.7341;336.3;1.1;1.1;2023-07-19;1236;Aqua;MODIS;74;61.03;317.2;14.4;D;2
Point (14.26089999999999947 37.27960000000000207);37.2796;14.2609;333.8;1.1;1;2023-07-19;1236;Aqua;MODIS;58;61.03;315.8;13.5;D;0
Point (14.26389999999999958 37.29610000000000269);37.2961;14.2639;334.6;1.1;1;2023-07-19;1236;Aqua;MODIS;70;61.03;317.4;14;D;0
Point (14.26179999999999914 37.30519999999999925);37.3052;14.2618;351.5;1.1;1;2023-07-19;1236;Aqua;MODIS;93;61.03;318.1;47.1;D;0
Point (13.9054000000000002 37.27799999999999869);37.278;13.9054;333.5;1;1;2023-07-19;1236;Aqua;MODIS;66;61.03;317.6;9.8;D;0
Point (13.96610000000000085 37.33250000000000313);37.3325;13.9661;348.2;1.1;1;2023-07-19;1236;Aqua;MODIS;90;61.03;319.7;36.8;D;0
Point (13.28759999999999941 37.43560000000000088);37.4356;13.2876;336.6;1;1;2023-07-19;1236;Aqua;MODIS;56;61.03;317.6;15.9;D;0
Point (13.66789999999999949 37.68889999999999674);37.6889;13.6679;331.2;1;1;2023-07-19;1236;Aqua;MODIS;51;61.03;316.3;5.6;D;0
Point (13.67779999999999951 37.69950000000000045);37.6995;13.6778;336.8;1;1;2023-07-19;1236;Aqua;MODIS;79;61.03;316.9;14.3;D;0
Point (13.6661999999999999 37.6980000000000004);37.698;13.6662;343.5;1;1;2023-07-19;1236;Aqua;MODIS;87;61.03;317.2;26.2;D;0
Point (12.7804000000000002 37.70609999999999928);37.7061;12.7804;332.7;1;1;2023-07-19;1236;Aqua;MODIS;64;61.03;317.6;9.5;D;0
Point (12.72450000000000081 37.69830000000000325);37.6983;12.7245;336.7;1;1;2023-07-19;1236;Aqua;MODIS;78;61.03;320.9;14.5;D;0
Point (12.73320000000000007 37.78320000000000078);37.7832;12.7332;343.4;1;1;2023-07-19;1236;Aqua;MODIS;86;61.03;320.7;22.4;D;0
Point (12.73119999999999941 37.79200000000000159);37.792;12.7312;336.3;1;1;2023-07-19;1236;Aqua;MODIS;77;61.03;321;11.7;D;0
Point (12.71990000000000087 37.79050000000000153);37.7905;12.7199;335.7;1;1;2023-07-19;1236;Aqua;MODIS;76;61.03;320.7;10.7;D;0
Point (13.95509999999999984 37.18379999999999797);37.1838;13.9551;332.9;1.1;1;2023-07-19;1236;Aqua;MODIS;61;61.03;317.3;8.4;D;0
Point (15.53260000000000041 38.20360000000000156);38.2036;15.5326;354.1;2.8;1.6;2023-07-20;37;Aqua;MODIS;100;61.03;301.2;302;N;2
Point (15.52759999999999962 38.19879999999999853);38.1988;15.5276;324.9;2.8;1.6;2023-07-20;37;Aqua;MODIS;100;61.03;299.5;86.8;N;0
Point (13.88540000000000063 37.33100000000000307);37.331;13.8854;333.3;1;1;2023-07-20;930;Terra;MODIS;68;61.03;319.9;10.3;D;0
Point (15.53720000000000034 38.19870000000000232);38.1987;15.5372;332.6;1;1;2023-07-20;930;Terra;MODIS;74;61.03;313.4;17;D;2
Point (13.80400000000000027 37.53589999999999804);37.5359;13.804;343.4;1;1;2023-07-20;930;Terra;MODIS;86;61.03;321.6;25.9;D;0
Point (13.68650000000000055 37.21070000000000277);37.2107;13.6865;343.5;1;1;2023-07-20;931;Terra;MODIS;86;61.03;319.7;28;D;0
Point (13.69759999999999955 37.20920000000000272);37.2092;13.6976;330.5;1;1;2023-07-20;931;Terra;MODIS;43;61.03;316.7;7;D;0
Point (14.03250000000000064 37.13309999999999889);37.1331;14.0325;333.6;4.1;1.9;2023-07-20;1140;Aqua;MODIS;74;61.03;314.3;119.6;D;0
Point (13.98550000000000004 37.24450000000000216);37.2445;13.9855;335.9;4.1;1.9;2023-07-20;1140;Aqua;MODIS;87;61.03;314.5;130.8;D;0
Point (13.98220000000000063 37.23319999999999652);37.2332;13.9822;329.5;4.1;1.9;2023-07-20;1140;Aqua;MODIS;82;61.03;314.6;64.9;D;0
Point (14.0365000000000002 37.12810000000000343);37.1281;14.0365;332.1;4.1;1.9;2023-07-20;1140;Aqua;MODIS;0;61.03;313.8;94.5;D;0
Point (14.07859999999999978 37.13889999999999958);37.1389;14.0786;342.2;4.1;1.9;2023-07-20;1140;Aqua;MODIS;79;61.03;313.3;212.8;D;0
Point (14.07360000000000078 37.15520000000000067);37.1552;14.0736;328.5;4.1;1.9;2023-07-20;1140;Aqua;MODIS;78;61.03;313;61.7;D;0
Point (14.07419999999999938 37.14399999999999835);37.144;14.0742;347.4;4.1;1.9;2023-07-20;1140;Aqua;MODIS;89;61.03;314.2;294.9;D;0
Point (14.05630000000000024 37.15729999999999933);37.1573;14.0563;327.2;4.2;1.9;2023-07-20;1318;Aqua;MODIS;31;61.03;312.4;56.7;D;0
Point (14.0649999999999995 37.15250000000000341);37.1525;14.065;330.9;4.2;1.9;2023-07-20;1318;Aqua;MODIS;63;61.03;312.6;100.3;D;0
Point (14.00629999999999953 37.21920000000000073);37.2192;14.0063;319.4;1.1;1.1;2023-07-20;2033;Terra;MODIS;98;61.03;299.3;15.8;N;0
Point (14.12340000000000018 37.20949999999999847);37.2095;14.1234;320.9;1.1;1;2023-07-20;2033;Terra;MODIS;100;61.03;299.2;17.4;N;0
Point (14.08460000000000001 37.21280000000000143);37.2128;14.0846;313.9;1.1;1;2023-07-20;2033;Terra;MODIS;85;61.03;297.1;10.9;N;0
Point (14.00880000000000081 37.21000000000000085);37.21;14.0088;310.6;1.1;1.1;2023-07-20;2033;Terra;MODIS;75;61.03;299.5;7.9;N;0
Point (14.01849999999999952 37.22120000000000317);37.2212;14.0185;319.9;1.1;1.1;2023-07-20;2033;Terra;MODIS;99;61.03;299.8;16.2;N;0
Point (14.01600000000000001 37.23040000000000305);37.2304;14.016;313.4;1.1;1.1;2023-07-20;2033;Terra;MODIS;84;61.03;298.7;9.6;N;0
Point (14.03359999999999985 37.28770000000000095);37.2877;14.0336;310.9;1.1;1.1;2023-07-20;2033;Terra;MODIS;76;61.03;298;8.1;N;0
Point (14.93459999999999965 37.65290000000000248);37.6529;14.9346;312.9;1;1;2023-07-20;2033;Terra;MODIS;83;61.03;296.7;10.2;N;1
Point (15.43909999999999982 38.08080000000000354);38.0808;15.4391;316.9;1;1;2023-07-20;2033;Terra;MODIS;93;61.03;300.2;11.6;N;0
Point (15.42810000000000059 38.07920000000000016);38.0792;15.4281;320;1;1;2023-07-20;2033;Terra;MODIS;100;61.03;299.2;15;N;0
Point (15.53030000000000044 38.20510000000000161);38.2051;15.5303;327.6;1;1;2023-07-20;2033;Terra;MODIS;100;61.03;300.3;22.4;N;0
Point (15.51919999999999966 38.20349999999999824);38.2035;15.5192;309.7;1;1;2023-07-20;2033;Terra;MODIS;75;61.03;299.4;5.6;N;0
Point (15.43810000000000038 38.08429999999999893);38.0843;15.4381;310.2;1;1;2023-07-21;119;Aqua;MODIS;66;61.03;299.1;6.8;N;0
Point (13.00479999999999947 37.6186000000000007);37.6186;13.0048;309;1;1;2023-07-21;119;Aqua;MODIS;76;61.03;297.7;6.9;N;0
Point (14.14610000000000056 37.28179999999999694);37.2818;14.1461;307;1;1;2023-07-21;119;Aqua;MODIS;70;61.03;295.3;6.7;N;0
Point (15.43590000000000018 38.07549999999999812);38.0755;15.4359;332.8;1;1;2023-07-21;119;Aqua;MODIS;100;61.03;299.4;30.3;N;0
Point (14.02340000000000053 37.21090000000000231);37.2109;14.0234;334.8;2.9;1.6;2023-07-21;1011;Terra;MODIS;86;61.03;311.6;79.3;D;0
Point (14.02950000000000053 37.21390000000000242);37.2139;14.0295;328.4;2.9;1.6;2023-07-21;1011;Terra;MODIS;61;61.03;310.4;38.6;D;0
Point (14.02469999999999928 37.20000000000000284);37.2;14.0247;331.2;2.9;1.6;2023-07-21;1011;Terra;MODIS;84;61.03;312.2;57.6;D;0
Point (14.34759999999999991 37.26680000000000348);37.2668;14.3476;332.1;1;1;2023-07-21;1222;Aqua;MODIS;55;61.03;318.2;9.7;D;0
Point (14.02270000000000039 37.21430000000000149);37.2143;14.0227;343.9;1.1;1;2023-07-21;1222;Aqua;MODIS;85;61.03;321.6;27.2;D;0
Point (13.94780000000000086 37.22099999999999653);37.221;13.9478;336.5;1.1;1;2023-07-21;1222;Aqua;MODIS;74;61.03;322.2;13.7;D;0
Point (14.27660000000000018 37.31150000000000233);37.3115;14.2766;345.9;1;1;2023-07-21;1222;Aqua;MODIS;88;61.03;322.8;32.8;D;0
Point (14.02730000000000032 37.29039999999999822);37.2904;14.0273;339.1;1.1;1;2023-07-21;1222;Aqua;MODIS;79;61.03;322.7;15.9;D;0
Point (13.98109999999999964 37.28300000000000125);37.283;13.9811;336.8;1.1;1;2023-07-21;1222;Aqua;MODIS;74;61.03;323;12.4;D;0
Point (13.98080000000000034 37.30919999999999703);37.3092;13.9808;342.1;1.1;1;2023-07-21;1222;Aqua;MODIS;83;61.03;322.4;22.6;D;0
Point (13.51839999999999975 37.39339999999999975);37.3934;13.5184;333.7;1.1;1;2023-07-21;1222;Aqua;MODIS;66;61.03;320.1;10.5;D;0
Point (13.49380000000000024 37.99139999999999873);37.9914;13.4938;328.9;1.1;1;2023-07-21;1222;Aqua;MODIS;60;61.03;315.4;8.5;D;0
Point (14.2607999999999997 37.15950000000000131);37.1595;14.2608;334.6;1;1;2023-07-21;1222;Aqua;MODIS;60;61.03;321.2;9.7;D;0
Point (14.61800000000000033 37.29979999999999762);37.2998;14.618;335.7;1;1;2023-07-21;1222;Aqua;MODIS;72;61.03;319;13.6;D;0
Point (14.03129999999999988 37.20720000000000027);37.2072;14.0313;335.7;1.1;1;2023-07-21;1222;Aqua;MODIS;46;61.03;319.7;11.5;D;0
Point (14.0193999999999992 37.20530000000000115);37.2053;14.0194;337.5;1.1;1;2023-07-21;1222;Aqua;MODIS;71;61.03;321.5;14.4;D;0
Point (14.00750000000000028 37.20340000000000202);37.2034;14.0075;341.6;1.1;1;2023-07-21;1222;Aqua;MODIS;82;61.03;322.7;21;D;0
Point (13.99569999999999936 37.2015000000000029);37.2015;13.9957;335.4;1.1;1;2023-07-21;1222;Aqua;MODIS;44;61.03;322.1;10.4;D;0
Point (13.7394999999999996 37.23340000000000316);37.2334;13.7395;335.1;1.4;1.2;2023-07-22;914;Terra;MODIS;76;61.03;315.6;24.4;D;0
Point (14.65990000000000038 37.33890000000000242);37.3389;14.6599;330.7;1.3;1.1;2023-07-22;914;Terra;MODIS;67;61.03;314.5;13;D;0
Point (13.26030000000000086 37.44120000000000203);37.4412;13.2603;327;1.5;1.2;2023-07-22;914;Terra;MODIS;40;61.03;307.9;15.8;D;0
Point (13.44030000000000058 37.40910000000000224);37.4091;13.4403;330.7;1.5;1.2;2023-07-22;914;Terra;MODIS;66;61.03;313.4;18.3;D;0
Point (13.69529999999999959 37.27009999999999934);37.2701;13.6953;347.9;1.4;1.2;2023-07-22;914;Terra;MODIS;91;61.03;313.6;65.2;D;0
Point (13.71250000000000036 37.26830000000000354);37.2683;13.7125;331.7;1.4;1.2;2023-07-22;914;Terra;MODIS;61;61.03;313.3;19;D;0
Point (14.03930000000000078 37.22350000000000136);37.2235;14.0393;345.1;1.4;1.2;2023-07-22;914;Terra;MODIS;88;61.03;315.4;50.6;D;0
Point (14.05509999999999948 37.22180000000000177);37.2218;14.0551;344.6;1.4;1.2;2023-07-22;914;Terra;MODIS;88;61.03;314.4;49.6;D;0
Point (13.72349999999999959 37.23510000000000275);37.2351;13.7235;342.2;1.4;1.2;2023-07-22;914;Terra;MODIS;85;61.03;314.8;44.3;D;0
Point (14.75350000000000072 36.89050000000000296);36.8905;14.7535;326.6;2.7;1.6;2023-07-22;1304;Aqua;MODIS;80;61.03;310.3;27.9;D;0
Point (14.72409999999999997 36.88839999999999719);36.8884;14.7241;326.9;2.7;1.6;2023-07-22;1304;Aqua;MODIS;80;61.03;310.5;29.5;D;2
Point (14.74590000000000067 36.89589999999999748);36.8959;14.7459;328.9;2.7;1.6;2023-07-22;1304;Aqua;MODIS;82;61.03;310;40.1;D;0
Point (14.2583000000000002 37.18730000000000047);37.1873;14.2583;329.4;2.5;1.5;2023-07-22;1304;Aqua;MODIS;69;61.03;311.1;32.4;D;0
Point (14.2306000000000008 37.18520000000000181);37.1852;14.2306;333.4;2.5;1.5;2023-07-22;1304;Aqua;MODIS;85;61.03;312;52.8;D;0
Point (13.11969999999999992 37.84859999999999758);37.8486;13.1197;330.2;2.2;1.4;2023-07-22;1304;Aqua;MODIS;74;61.03;310.7;28.6;D;0
Point (13.11250000000000071 37.84890000000000043);37.8489;13.1125;332.9;2.2;1.4;2023-07-22;1304;Aqua;MODIS;79;61.03;311;39.7;D;0
Point (13.23789999999999978 37.94369999999999976);37.9437;13.2379;332.9;1.4;1.2;2023-07-23;954;Terra;MODIS;76;61.03;309.8;28.3;D;0
Point (12.57440000000000069 37.96070000000000277);37.9607;12.5744;330.1;1.3;1.1;2023-07-23;955;Terra;MODIS;69;61.03;310.2;18.6;D;0
Point (12.6424000000000003 37.9380999999999986);37.9381;12.6424;335.3;1.3;1.1;2023-07-23;955;Terra;MODIS;79;61.03;309.3;30.6;D;0
Point (12.63959999999999972 37.92819999999999681);37.9282;12.6396;325.6;1.3;1.1;2023-07-23;955;Terra;MODIS;31;61.03;310.2;12.4;D;0
Point (14.98820000000000086 37.33480000000000132);37.3348;14.9882;337.9;1.8;1.3;2023-07-23;955;Terra;MODIS;71;61.03;314.6;39.9;D;0
Point (15.00779999999999959 37.33070000000000022);37.3307;15.0078;332.1;1.8;1.3;2023-07-23;955;Terra;MODIS;65;61.03;314;21.2;D;0
Point (15.00319999999999965 37.33509999999999707);37.3351;15.0032;337.2;1.8;1.3;2023-07-23;955;Terra;MODIS;76;61.03;314.9;40.9;D;0
Point (14.96059999999999945 36.88320000000000221);36.8832;14.9606;331.2;1.8;1.3;2023-07-23;955;Terra;MODIS;77;61.03;316;22.2;D;0
Point (14.95219999999999949 36.87689999999999912);36.8769;14.9522;333.5;1.8;1.3;2023-07-23;955;Terra;MODIS;85;61.03;315.8;27.9;D;0
Point (14.94989999999999952 36.87180000000000035);36.8718;14.9499;340.7;1.4;1.2;2023-07-23;1207;Aqua;MODIS;90;61.03;322;30.9;D;0
Point (14.29879999999999995 37.42510000000000048);37.4251;14.2988;345.2;1.5;1.2;2023-07-23;1208;Aqua;MODIS;80;61.03;313.6;56.8;D;0
Point (14.15210000000000079 37.19930000000000092);37.1993;14.1521;334.6;1.5;1.2;2023-07-23;1208;Aqua;MODIS;70;61.03;318.3;24.1;D;0
Point (14.50380000000000003 37.31589999999999918);37.3159;14.5038;356.4;1.4;1.2;2023-07-23;1208;Aqua;MODIS;97;61.03;318.9;93.6;D;0
Point (14.48820000000000086 37.31289999999999907);37.3129;14.4882;348.5;1.5;1.2;2023-07-23;1208;Aqua;MODIS;90;61.03;321.5;63.1;D;0
Point (14.50079999999999991 37.32630000000000337);37.3263;14.5008;350;1.4;1.2;2023-07-23;1208;Aqua;MODIS;92;61.03;318;66.9;D;0
Point (14.48530000000000051 37.32339999999999947);37.3234;14.4853;383.4;1.5;1.2;2023-07-23;1208;Aqua;MODIS;100;61.03;323.6;249.5;D;0
Point (14.86400000000000077 37.41599999999999682);37.416;14.864;336.9;1.4;1.2;2023-07-23;1208;Aqua;MODIS;74;61.03;316.7;25.8;D;0
Point (14.84890000000000043 37.41320000000000334);37.4132;14.8489;332.9;1.4;1.2;2023-07-23;1208;Aqua;MODIS;62;61.03;315.2;17;D;0
Point (15.03839999999999932 37.56199999999999761);37.562;15.0384;331.4;1.3;1.1;2023-07-23;1208;Aqua;MODIS;53;61.03;315.2;11.1;D;2
Point (14.28200000000000003 37.42190000000000083);37.4219;14.282;373.2;1.5;1.2;2023-07-23;1208;Aqua;MODIS;94;61.03;320.2;187.1;D;0
Point (14.29359999999999964 37.41839999999999833);37.4184;14.2936;359.3;1.5;1.2;2023-07-23;1208;Aqua;MODIS;93;61.03;316.7;113.3;D;0
Point (14.27710000000000079 37.41510000000000247);37.4151;14.2771;342.3;1.5;1.2;2023-07-23;1208;Aqua;MODIS;79;61.03;318.5;44.6;D;0
Point (14.29069999999999929 37.42889999999999873);37.4289;14.2907;335.2;1.5;1.2;2023-07-23;1208;Aqua;MODIS;61;61.03;315.6;28.4;D;0
Point (14.9872999999999994 37.61469999999999914);37.6147;14.9873;338.2;1.3;1.2;2023-07-23;1208;Aqua;MODIS;78;61.03;313.8;31.9;D;2
Point (12.63560000000000016 37.94319999999999737);37.9432;12.6356;339.7;1.8;1.3;2023-07-23;1208;Aqua;MODIS;83;61.03;315.3;51.2;D;0
Point (12.65230000000000032 37.94259999999999877);37.9426;12.6523;332.9;1.8;1.3;2023-07-23;1208;Aqua;MODIS;85;61.03;314.5;27.7;D;0
Point (12.63219999999999921 37.93840000000000146);37.9384;12.6322;337.4;1.8;1.3;2023-07-23;1208;Aqua;MODIS;88;61.03;315.6;43.6;D;0
Point (14.30339999999999989 37.41409999999999769);37.4141;14.3034;317.6;1.3;1.1;2023-07-23;2057;Terra;MODIS;94;61.03;297.8;18.7;N;0
Point (14.28930000000000078 37.41259999999999764);37.4126;14.2893;316.7;1.3;1.1;2023-07-23;2057;Terra;MODIS;92;61.03;298.2;17.5;N;0
Point (14.28539999999999921 37.43249999999999744);37.4325;14.2854;321.4;1.3;1.1;2023-07-23;2057;Terra;MODIS;100;61.03;298.3;24.6;N;0
Point (13.75239999999999974 37.74000000000000199);37.74;13.7524;319;1.2;1.1;2023-07-23;2057;Terra;MODIS;98;61.03;298.5;19.9;N;0
Point (14.6399000000000008 37.24889999999999901);37.2489;14.6399;309.7;2;1.4;2023-07-24;146;Aqua;MODIS;78;61.03;297.9;20.1;N;0
Point (14.35839999999999961 37.48989999999999867);37.4899;14.3584;326.4;2.4;1.5;2023-07-24;857;Terra;MODIS;48;61.03;312.1;31.1;D;0
Point (13.27510000000000012 38.07370000000000232);38.0737;13.2751;324.7;2.8;1.6;2023-07-24;857;Terra;MODIS;68;61.03;312.7;33.5;D;0
Point (13.27120000000000033 38.0852999999999966);38.0853;13.2712;328.2;2.8;1.6;2023-07-24;857;Terra;MODIS;69;61.03;312.6;51;D;0
Point (12.63940000000000019 37.96039999999999992);37.9604;12.6394;329;3.1;1.7;2023-07-24;857;Terra;MODIS;71;61.03;312.5;62.2;D;0
Point (13.27810000000000024 38.08789999999999765);38.0879;13.2781;328.6;2.8;1.6;2023-07-24;857;Terra;MODIS;82;61.03;312.3;53.6;D;0
Point (14.1073000000000004 37.42049999999999699);37.4205;14.1073;334.7;1.5;1.2;2023-07-24;1249;Aqua;MODIS;69;61.03;321;17.3;D;0
Point (14.12439999999999962 37.42219999999999658);37.4222;14.1244;351.3;1.5;1.2;2023-07-24;1249;Aqua;MODIS;93;61.03;321.8;72.6;D;0
Point (14.14090000000000025 37.42379999999999995);37.4238;14.1409;335.1;1.5;1.2;2023-07-24;1249;Aqua;MODIS;70;61.03;319.6;20.4;D;0
Point (14.09699999999999953 37.41620000000000346);37.4162;14.097;336.1;1.5;1.2;2023-07-24;1249;Aqua;MODIS;72;61.03;322.5;19.3;D;0
Point (14.11320000000000086 37.41790000000000305);37.4179;14.1132;336.1;1.5;1.2;2023-07-24;1249;Aqua;MODIS;51;61.03;320.9;19.2;D;0
Point (14.13020000000000032 37.41969999999999885);37.4197;14.1302;356.6;1.5;1.2;2023-07-24;1249;Aqua;MODIS;97;61.03;322.2;91.9;D;0
